sample,mean_parse_height,num_parses,type,length
t158 t218 t259 t169 t271 t287 t196 t55 t16 t22 t189 t184 t153 t239 t94 t33 t136 t101 t218 t56 t294 t7 t69 t107 t119 t22 t111 t35 t244 t279 t263 t275 t158 t216,,,negative,34
t275 t196 t72 t138 t101 t192 t218 t265 t174 t282 t216 t85 t8 t16 t161 t128 t15 t87 t259 t166 t35 t145 t39 t123 t7 t79 t140 t222 t2 t98 t158 t182 t59 t206,,,negative,34
t235 t187 t69 t73 t89 t193 t235 t136 t6 t106 t265 t140 t55 t288 t266 t58 t265 t101 t31 t114 t99 t204 t248 t205 t126 t216 t111 t99 t32 t280 t56 t137 t212 t3,,,negative,34
t199 t115 t232 t143 t39 t194 t87 t103 t250 t211 t121 t275 t185 t276 t75 t148 t31 t239 t13 t194 t169 t196 t122 t126 t15 t214 t12 t274 t41 t77 t15 t244 t276 t123 t285,19.0,1.0,positive,35
t158 t235 t181 t87 t87 t177 t250 t211 t121 t257 t3 t150 t94 t204 t143 t230 t66 t280 t118 t172 t0 t30 t85 t30 t196 t15 t89 t31 t152 t276 t77 t5 t276 t123 t285,31.0,1.0,positive,35
t26 t235 t80 t143 t285 t235 t80 t3 t87 t0 t116 t31 t152 t276 t123 t87 t103 t250 t30 t59 t3 t15 t140 t231 t5 t183 t66 t216 t196 t148 t31 t152 t276 t123 t285,24.0,1.0,positive,35
t158 t232 t181 t87 t0 t116 t31 t200 t253 t104 t79 t196 t15 t15 t289 t244 t87 t59 t230 t263 t230 t195 t196 t15 t15 t77 t296 t134 t51 t63 t219 t195 t276 t123 t285,22.0,1.0,positive,35
t199 t115 t232 t143 t39 t143 t87 t0 t116 t31 t58 t289 t266 t143 t231 t72 t183 t66 t280 t118 t210 t35 t85 t151 t84 t169 t196 t122 t126 t15 t289 t244 t276 t123 t285,21.0,1.0,positive,35
t26 t235 t181 t87 t87 t0 t116 t31 t183 t12 t207 t193 t252 t148 t63 t77 t87 t201 t3 t220 t148 t59 t199 t115 t107 t51 t68 t219 t195 t276 t128 t1 t276 t123 t285,24.0,1.0,positive,35
t26 t232 t80 t199 t285 t235 t143 t184 t2 t27 t173 t267 t235 t143 t184 t2 t82 t173 t285 t3 t87 t87 t11 t161 t291 t99 t198 t276 t123 t285 t143 t205 t123 t299 t285,22.0,1.0,positive,35
t158 t235 t181 t87 t103 t250 t87 t183 t3 t220 t296 t88 t16 t46 t87 t201 t89 t31 t152 t266 t49 t63 t77 t30 t151 t250 t84 t87 t275 t89 t31 t152 t276 t123 t285,24.0,1.0,positive,35
t199 t289 t235 t181 t87 t177 t250 t193 t183 t89 t88 t16 t46 t87 t201 t3 t150 t94 t204 t143 t102 t266 t79 t66 t216 t196 t296 t31 t106 t45 t22 t28 t276 t123 t285,24.0,1.0,positive,35
t158 t235 t181 t87 t16 t250 t211 t121 t59 t3 t220 t296 t31 t148 t253 t108 t171 t96 t89 t196 t122 t126 t15 t293 t234 t187 t12 t274 t41 t77 t15 t244 t276 t123 t285,19.0,1.0,positive,35
t271 t222 t27 t48 t266 t151 t49 t226 t56 t264 t101 t15 t33 t26 t175 t207 t287 t152 t72 t210 t221 t7 t85 t168 t16 t248 t73 t265 t79 t90 t152 t276 t59 t75 t216,,,negative,35
t254 t70 t30 t223 t1 t13 t290 t280 t232 t49 t250 t84 t5 t272 t186 t184 t132 t194 t239 t230 t151 t199 t220 t185 t31 t1 t61 t123 t207 t122 t50 t236 t94 t56 t126,,,negative,35
t220 t85 t181 t155 t78 t55 t274 t68 t230 t43 t219 t40 t52 t214 t267 t32 t90 t230 t295 t20 t126 t269 t168 t46 t72 t244 t69 t22 t196 t254 t144 t201 t171 t125 t279,,,negative,35
t184 t89 t247 t91 t188 t76 t155 t5 t68 t200 t181 t58 t125 t33 t244 t286 t206 t0 t34 t106 t207 t41 t22 t196 t121 t296 t1 t193 t177 t156 t239 t201 t66 t140 t248,,,negative,35
t184 t278 t58 t293 t108 t125 t81 t44 t78 t30 t35 t10 t78 t240 t13 t145 t20 t143 t71 t185 t169 t174 t34 t265 t152 t143 t186 t70 t55 t75 t125 t143 t84 t239 t51,,,negative,35
t278 t111 t9 t152 t211 t34 t282 t293 t150 t176 t156 t176 t66 t201 t26 t7 t211 t241 t291 t205 t194 t87 t119 t56 t70 t184 t272 t48 t62 t151 t271 t175 t215 t31 t87,,,negative,35
t103 t223 t296 t195 t169 t221 t244 t259 t232 t207 t5 t226 t177 t184 t278 t282 t138 t124 t51 t150 t196 t108 t105 t85 t274 t163 t199 t101 t286 t182 t196 t85 t69 t248 t20,,,negative,35
t95 t138 t63 t294 t189 t244 t205 t289 t232 t229 t49 t206 t82 t118 t231 t185 t219 t278 t151 t155 t122 t116 t103 t200 t285 t116 t186 t190 t128 t278 t4 t150 t125 t252 t75,,,negative,35
t192 t163 t98 t65 t195 t180 t282 t269 t107 t44 t185 t271 t215 t151 t228 t173 t48 t248 t236 t279 t72 t115 t266 t112 t37 t35 t61 t108 t101 t119 t220 t168 t63 t181 t163,,,negative,35
t204 t101 t118 t15 t78 t184 t171 t193 t278 t286 t10 t235 t193 t137 t221 t62 t73 t145 t70 t185 t121 t176 t166 t229 t39 t150 t151 t98 t37 t290 t295 t236 t112 t153 t291,,,negative,35
t199 t115 t232 t143 t39 t194 t87 t16 t250 t193 t183 t3 t28 t186 t94 t144 t262 t196 t296 t82 t87 t275 t3 t220 t296 t31 t295 t184 t2 t62 t285 t122 t28 t276 t123 t285,24.0,1.0,positive,36
t158 t235 t80 t143 t87 t0 t116 t31 t3 t222 t244 t71 t15 t123 t199 t295 t87 t252 t148 t75 t282 t252 t271 t11 t262 t102 t169 t196 t15 t15 t122 t88 t3 t276 t123 t285,21.0,1.0,positive,36
t199 t289 t235 t181 t87 t269 t250 t30 t275 t102 t266 t79 t219 t195 t196 t15 t15 t77 t296 t31 t40 t145 t8 t22 t250 t194 t169 t218 t196 t15 t15 t115 t244 t276 t123 t285,21.0,1.0,positive,36
t158 t232 t181 t87 t295 t31 t282 t156 t218 t215 t122 t148 t75 t30 t196 t122 t126 t15 t122 t126 t15 t250 t84 t87 t68 t156 t276 t63 t77 t15 t89 t31 t152 t276 t123 t285,19.0,1.0,positive,36
t26 t232 t181 t87 t0 t116 t31 t282 t30 t257 t3 t220 t15 t102 t5 t183 t75 t230 t195 t196 t122 t126 t15 t77 t296 t150 t263 t171 t182 t2 t218 t55 t28 t276 t123 t285,27.0,1.0,positive,36
t199 t289 t232 t143 t184 t294 t27 t173 t267 t235 t80 t232 t181 t299 t285 t219 t195 t44 t87 t41 t5 t276 t123 t285 t291 t77 t150 t195 t44 t87 t295 t31 t152 t276 t123 t285,16.0,1.0,positive,36
t158 t235 t181 t87 t269 t250 t222 t90 t196 t122 t126 t15 t293 t234 t187 t12 t274 t41 t186 t15 t244 t87 t59 t3 t282 t276 t94 t144 t103 t196 t296 t31 t152 t276 t123 t285,23.0,1.0,positive,36
t26 t235 t181 t87 t103 t250 t222 t90 t196 t15 t15 t115 t244 t87 t257 t3 t77 t150 t186 t94 t204 t140 t230 t66 t216 t196 t15 t156 t276 t75 t296 t31 t152 t276 t123 t285,23.0,1.0,positive,36
t26 t232 t143 t39 t3 t87 t0 t116 t31 t136 t68 t291 t77 t150 t195 t266 t249 t195 t75 t264 t250 t211 t103 t201 t3 t150 t94 t204 t103 t196 t296 t31 t152 t276 t123 t285,20.0,1.0,positive,36
t26 t235 t143 t39 t3 t87 t16 t250 t30 t275 t89 t31 t3 t43 t30 t59 t89 t82 t173 t124 t171 t276 t87 t89 t128 t5 t276 t196 t122 t126 t15 t115 t244 t276 t123 t285,17.0,1.0,positive,36
t140 t262 t215 t49 t173 t91 t125 t194 t115 t49 t177 t107 t244 t116 t210 t40 t221 t56 t168 t160 t161 t297 t125 t259 t254 t49 t186 t73 t125 t26 t185 t210 t214 t78 t118 t297,,,negative,36
t186 t280 t250 t52 t125 t137 t282 t138 t99 t68 t160 t71 t236 t206 t145 t96 t216 t93 t134 t93 t182 t174 t201 t274 t119 t189 t27 t253 t46 t115 t271 t78 t244 t287 t294 t291,,,negative,36
t166 t192 t172 t210 t206 t266 t51 t183 t263 t115 t126 t162 t204 t65 t32 t231 t271 t163 t158 t163 t203 t156 t103 t8 t26 t58 t144 t297 t275 t236 t140 t66 t12 t155 t77 t156,,,negative,36
t152 t294 t9 t253 t286 t20 t10 t108 t289 t297 t269 t295 t95 t210 t148 t293 t26 t189 t212 t55 t231 t7 t244 t296 t299 t102 t119 t85 t119 t257 t214 t128 t126 t275 t81 t76,,,negative,36
t185 t206 t26 t82 t199 t192 t195 t271 t119 t204 t204 t181 t111 t265 t30 t7 t249 t177 t62 t253 t253 t17 t226 t77 t196 t82 t51 t48 t198 t203 t219 t106 t30 t182 t158 t189,,,negative,36
t77 t248 t290 t144 t39 t30 t196 t295 t193 t88 t91 t101 t128 t299 t104 t275 t289 t61 t232 t136 t104 t79 t234 t61 t182 t236 t125 t143 t236 t96 t52 t121 t148 t278 t69 t259,,,negative,36
t271 t34 t291 t265 t57 t27 t44 t40 t171 t8 t34 t52 t210 t68 t21 t182 t44 t176 t72 t199 t274 t48 t247 t123 t295 t46 t20 t137 t286 t299 t46 t34 t20 t162 t76 t195,,,negative,36
t204 t10 t50 t180 t80 t295 t7 t87 t163 t125 t63 t194 t93 t236 t125 t250 t287 t33 t11 t44 t32 t263 t198 t63 t231 t104 t144 t201 t161 t273 t186 t46 t121 t48 t84 t34,,,negative,36
t204 t17 t253 t204 t118 t140 t249 t58 t71 t138 t200 t107 t149 t13 t43 t158 t166 t31 t1 t194 t49 t262 t247 t183 t55 t240 t263 t95 t162 t177 t297 t288 t234 t1 t27 t0,,,negative,36
t98 t99 t226 t205 t285 t126 t240 t120 t120 t108 t282 t297 t297 t272 t138 t93 t34 t196 t105 t27 t132 t106 t66 t259 t282 t51 t35 t187 t122 t235 t174 t194 t153 t173 t276 t289,,,negative,36
t199 t115 t235 t181 t87 t0 t116 t31 t214 t12 t228 t112 t278 t136 t116 t269 t88 t3 t199 t8 t22 t103 t186 t15 t244 t273 t169 t218 t196 t122 t126 t15 t99 t101 t276 t123 t285,19.0,1.0,positive,37
t158 t235 t143 t282 t84 t267 t194 t285 t232 t181 t280 t87 t0 t116 t31 t3 t43 t87 t183 t89 t82 t87 t257 t230 t75 t15 t3 t220 t296 t59 t26 t107 t51 t28 t276 t123 t285,19.0,1.0,positive,37
t199 t115 t235 t143 t282 t88 t132 t280 t267 t199 t285 t143 t87 t295 t31 t15 t196 t22 t194 t169 t196 t15 t15 t293 t222 t122 t96 t105 t187 t12 t228 t229 t81 t70 t276 t123 t285,19.0,1.0,positive,37
t199 t289 t235 t181 t87 t0 t116 t31 t152 t132 t291 t75 t264 t250 t222 t90 t196 t122 t126 t15 t122 t177 t3 t87 t59 t230 t75 t148 t31 t295 t39 t51 t204 t11 t276 t123 t285,20.0,1.0,positive,37
t26 t232 t143 t39 t194 t285 t235 t181 t280 t87 t177 t250 t291 t282 t276 t94 t79 t196 t15 t15 t214 t12 t84 t87 t201 t89 t31 t3 t43 t211 t247 t289 t204 t11 t276 t123 t285,20.0,1.0,positive,37
t26 t235 t143 t282 t88 t66 t48 t63 t280 t285 t291 t77 t150 t195 t44 t285 t199 t87 t205 t77 t1 t148 t75 t264 t250 t211 t103 t201 t3 t220 t148 t31 t136 t122 t276 t123 t285,17.0,1.0,positive,37
t26 t235 t181 t87 t16 t250 t87 t252 t266 t166 t114 t15 t136 t195 t252 t77 t87 t257 t137 t171 t182 t294 t276 t219 t195 t196 t122 t126 t15 t77 t15 t89 t31 t152 t276 t123 t285,23.0,1.0,positive,37
t158 t232 t181 t87 t0 t116 t31 t293 t291 t77 t150 t186 t94 t99 t196 t15 t15 t126 t105 t187 t12 t274 t41 t77 t15 t244 t116 t269 t88 t3 t199 t45 t22 t122 t276 t123 t285,24.0,1.0,positive,37
t26 t235 t80 t232 t143 t282 t88 t241 t280 t267 t194 t285 t235 t143 t282 t84 t267 t3 t87 t177 t250 t30 t275 t89 t31 t263 t8 t22 t204 t11 t276 t123 t280 t285 t122 t280 t285,24.0,1.0,positive,37
t26 t235 t181 t87 t11 t1 t148 t219 t195 t196 t15 t15 t77 t30 t196 t15 t15 t15 t15 t250 t104 t90 t196 t15 t15 t115 t244 t87 t201 t89 t31 t136 t144 t11 t276 t123 t285,19.0,1.0,positive,37
t29 t13 t287 t144 t285 t199 t220 t289 t295 t30 t249 t12 t107 t226 t285 t3 t149 t118 t111 t2 t294 t212 t102 t99 t39 t204 t180 t121 t87 t89 t37 t226 t7 t99 t6 t153 t196,,,negative,37
t264 t90 t286 t192 t171 t77 t8 t249 t265 t156 t108 t144 t2 t218 t99 t247 t87 t118 t205 t295 t275 t239 t120 t145 t272 t145 t0 t106 t41 t286 t20 t102 t80 t286 t247 t182 t269,,,negative,37
t89 t188 t128 t27 t299 t162 t82 t80 t96 t164 t173 t28 t188 t8 t128 t188 t168 t2 t280 t84 t128 t192 t287 t286 t9 t11 t48 t57 t112 t185 t204 t183 t215 t275 t72 t144 t138,,,negative,37
t22 t82 t48 t105 t273 t180 t8 t236 t188 t226 t276 t204 t43 t296 t120 t155 t20 t55 t77 t46 t115 t145 t125 t282 t162 t166 t244 t205 t234 t94 t265 t222 t58 t122 t119 t259 t192,,,negative,37
t13 t241 t220 t169 t108 t118 t203 t103 t212 t104 t75 t122 t144 t226 t214 t183 t0 t218 t101 t33 t198 t68 t29 t193 t181 t108 t1 t152 t7 t71 t13 t118 t124 t128 t124 t259 t293,,,negative,37
t212 t116 t16 t287 t274 t89 t72 t185 t149 t228 t182 t89 t215 t77 t88 t235 t116 t68 t8 t148 t99 t161 t191 t70 t285 t207 t72 t169 t88 t194 t31 t80 t43 t91 t183 t226 t166,,,negative,37
t296 t210 t118 t288 t279 t160 t287 t75 t137 t120 t168 t275 t126 t107 t193 t276 t71 t168 t210 t172 t58 t143 t200 t222 t81 t11 t252 t269 t288 t27 t137 t9 t196 t46 t151 t296 t162,,,negative,37
t29 t169 t183 t104 t105 t1 t69 t229 t267 t295 t267 t121 t262 t7 t93 t119 t190 t151 t198 t253 t269 t120 t220 t21 t28 t61 t216 t181 t107 t203 t285 t162 t43 t177 t266 t37 t288,,,negative,37
t222 t69 t207 t222 t295 t262 t82 t10 t216 t90 t187 t282 t235 t186 t234 t82 t151 t105 t203 t275 t282 t148 t31 t195 t186 t106 t181 t95 t64 t234 t101 t112 t138 t205 t219 t72 t52,,,negative,37
t218 t144 t155 t9 t181 t173 t189 t183 t2 t177 t282 t266 t192 t33 t240 t143 t230 t210 t108 t273 t274 t276 t248 t125 t88 t275 t4 t4 t278 t184 t220 t207 t290 t191 t210 t267 t16,,,negative,37
t26 t235 t80 t122 t285 t219 t195 t44 t87 t16 t250 t30 t257 t3 t150 t94 t204 t143 t71 t51 t137 t91 t190 t171 t48 t294 t294 t276 t66 t216 t196 t15 t89 t31 t152 t276 t123 t285,31.0,1.0,positive,38
t199 t115 t235 t80 t199 t285 t235 t143 t282 t58 t153 t267 t3 t87 t0 t116 t31 t282 t185 t218 t13 t103 t77 t15 t244 t273 t169 t11 t196 t15 t15 t115 t244 t276 t123 t205 t123 t285,22.0,1.0,positive,38
t26 t235 t181 t87 t269 t250 t84 t87 t257 t43 t51 t182 t294 t276 t219 t195 t196 t122 t126 t15 t77 t15 t3 t15 t143 t20 t276 t66 t216 t196 t296 t31 t239 t290 t122 t276 t123 t285,23.0,1.0,positive,38
t158 t232 t80 t235 t143 t282 t148 t253 t211 t247 t98 t285 t199 t285 t291 t28 t195 t44 t87 t0 t116 t31 t136 t194 t169 t196 t122 t126 t15 t99 t177 t3 t276 t123 t285 t199 t299 t285,21.0,1.0,positive,38
t199 t115 t232 t80 t199 t285 t143 t87 t103 t250 t84 t87 t68 t3 t220 t15 t231 t41 t206 t122 t183 t75 t296 t31 t263 t8 t22 t194 t169 t196 t122 t126 t15 t115 t244 t276 t123 t285,21.0,1.0,positive,38
t158 t235 t80 t143 t285 t219 t195 t44 t87 t0 t116 t31 t148 t207 t211 t247 t289 t199 t203 t140 t102 t194 t66 t125 t46 t99 t84 t169 t196 t122 t126 t15 t29 t88 t3 t276 t123 t285,19.0,1.0,positive,38
t26 t232 t181 t87 t103 t250 t211 t121 t201 t193 t252 t132 t291 t75 t87 t275 t89 t150 t66 t51 t182 t2 t276 t75 t296 t31 t200 t253 t211 t247 t289 t6 t263 t230 t195 t276 t123 t285,28.0,1.0,positive,38
t158 t232 t181 t87 t295 t31 t152 t122 t196 t122 t126 t15 t126 t15 t244 t99 t294 t77 t264 t250 t211 t121 t59 t137 t94 t31 t123 t182 t2 t276 t252 t77 t148 t31 t152 t276 t123 t285,23.0,1.0,positive,38
t199 t289 t232 t181 t87 t295 t31 t58 t289 t220 t218 t140 t102 t72 t183 t66 t280 t145 t16 t120 t102 t72 t183 t247 t291 t31 t99 t102 t169 t196 t122 t126 t15 t99 t101 t276 t123 t285,24.0,1.0,positive,38
t26 t232 t143 t184 t2 t27 t173 t285 t232 t143 t282 t3 t222 t244 t211 t247 t153 t267 t199 t285 t235 t181 t205 t123 t299 t285 t232 t80 t194 t87 t0 t116 t31 t152 t276 t123 t299 t285,20.0,1.0,positive,38
t126 t95 t62 t216 t137 t120 t66 t171 t275 t115 t29 t37 t264 t175 t5 t283 t214 t107 t91 t287 t254 t290 t194 t250 t248 t162 t263 t236 t98 t265 t66 t177 t9 t0 t150 t207 t50 t166,,,negative,38
t56 t218 t291 t45 t205 t184 t240 t101 t169 t181 t91 t194 t76 t125 t254 t166 t64 t191 t162 t296 t120 t13 t72 t32 t226 t108 t188 t7 t9 t266 t240 t16 t163 t174 t123 t27 t11 t257,,,negative,38
t55 t115 t22 t76 t151 t199 t266 t210 t10 t205 t62 t118 t79 t101 t188 t73 t290 t16 t194 t107 t119 t64 t57 t267 t75 t212 t231 t59 t116 t182 t55 t160 t52 t294 t244 t168 t98 t6,,,negative,38
t216 t9 t234 t264 t257 t176 t121 t52 t90 t9 t5 t50 t176 t33 t249 t144 t122 t247 t125 t221 t272 t116 t11 t160 t34 t4 t111 t274 t248 t17 t0 t192 t15 t279 t121 t203 t271 t125,,,negative,38
t265 t134 t151 t278 t249 t236 t163 t134 t223 t40 t78 t40 t164 t274 t149 t274 t59 t158 t236 t128 t236 t150 t28 t10 t37 t96 t43 t174 t269 t156 t220 t287 t169 t85 t214 t105 t20 t169,,,negative,38
t195 t91 t120 t185 t223 t118 t96 t59 t239 t87 t239 t228 t252 t103 t194 t250 t280 t41 t194 t183 t93 t241 t119 t161 t262 t134 t123 t194 t267 t43 t195 t262 t259 t247 t205 t194 t70 t236,,,negative,38
t204 t57 t125 t148 t276 t95 t175 t44 t265 t80 t50 t9 t69 t184 t120 t203 t66 t205 t175 t81 t132 t138 t35 t107 t207 t115 t229 t87 t266 t89 t228 t297 t65 t176 t138 t156 t80 t66,,,negative,38
t276 t280 t148 t89 t115 t267 t155 t276 t266 t267 t88 t26 t12 t78 t162 t108 t150 t234 t48 t211 t29 t39 t231 t41 t0 t96 t62 t31 t13 t205 t155 t275 t13 t295 t188 t171 t124 t65,,,negative,38
t72 t28 t128 t229 t70 t1 t160 t124 t121 t28 t263 t75 t31 t107 t98 t128 t73 t278 t247 t177 t9 t273 t46 t63 t20 t75 t271 t183 t1 t94 t297 t121 t58 t279 t252 t43 t177 t141,,,negative,38
t81 t162 t241 t145 t106 t183 t124 t299 t77 t279 t5 t275 t252 t164 t78 t252 t248 t187 t254 t174 t124 t280 t72 t186 t293 t149 t212 t40 t262 t5 t34 t128 t221 t0 t181 t3 t44 t180,,,negative,38
t26 t232 t181 t87 t0 t116 t31 t152 t122 t196 t122 t126 t15 t126 t15 t244 t223 t75 t30 t151 t250 t211 t103 t201 t230 t63 t77 t148 t31 t295 t282 t84 t285 t122 t144 t11 t276 t123 t285,22.0,1.0,positive,39
t199 t115 t235 t80 t235 t143 t282 t183 t12 t145 t211 t247 t99 t196 t122 t126 t15 t126 t12 t285 t232 t143 t184 t2 t62 t285 t194 t280 t285 t17 t230 t195 t44 t280 t285 t194 t205 t123 t285,22.0,1.0,positive,39
t26 t232 t80 t143 t87 t16 t250 t222 t79 t196 t15 t15 t214 t12 t274 t41 t77 t15 t244 t87 t68 t3 t15 t103 t196 t15 t3 t282 t276 t94 t204 t103 t196 t148 t31 t152 t276 t123 t285,23.0,1.0,positive,39
t26 t235 t143 t39 t143 t87 t16 t250 t211 t121 t59 t3 t77 t150 t186 t94 t204 t103 t196 t148 t31 t200 t145 t71 t51 t194 t169 t205 t77 t1 t276 t196 t15 t15 t99 t101 t276 t123 t285,22.0,1.0,positive,39
t199 t115 t235 t80 t3 t87 t0 t116 t31 t3 t282 t39 t234 t12 t244 t137 t171 t276 t11 t196 t122 t126 t15 t99 t221 t222 t122 t96 t105 t187 t12 t274 t41 t186 t15 t244 t276 t123 t285,19.0,1.0,positive,39
t158 t232 t181 t87 t295 t31 t239 t290 t120 t11 t196 t122 t126 t15 t99 t101 t122 t96 t15 t244 t166 t114 t34 t102 t186 t70 t40 t75 t264 t250 t30 t59 t89 t31 t136 t28 t276 t123 t285,22.0,1.0,positive,39
t199 t115 t235 t181 t87 t295 t31 t152 t99 t196 t122 t126 t15 t126 t15 t244 t223 t75 t264 t250 t84 t87 t68 t3 t220 t15 t185 t276 t63 t77 t148 t31 t263 t8 t22 t28 t276 t123 t285,22.0,1.0,positive,39
t26 t232 t143 t282 t88 t264 t48 t252 t280 t267 t235 t143 t282 t183 t12 t207 t211 t247 t122 t96 t12 t285 t194 t87 t0 t116 t31 t149 t289 t6 t75 t230 t195 t276 t123 t285 t199 t280 t285,20.0,1.0,positive,39
t158 t232 t80 t143 t87 t103 t250 t87 t252 t266 t223 t252 t77 t87 t201 t20 t276 t252 t77 t296 t31 t200 t253 t211 t103 t59 t231 t194 t75 t296 t150 t294 t273 t236 t171 t28 t276 t123 t285,19.0,1.0,positive,39
t199 t115 t232 t143 t39 t235 t143 t282 t88 t132 t280 t285 t194 t280 t285 t291 t28 t195 t44 t87 t0 t116 t31 t58 t289 t248 t103 t102 t169 t196 t122 t126 t15 t214 t12 t84 t276 t123 t285,17.0,1.0,positive,39
t46 t1 t287 t166 t282 t265 t96 t175 t120 t3 t52 t218 t163 t64 t31 t88 t89 t160 t4 t34 t105 t176 t219 t244 t210 t126 t30 t241 t294 t93 t116 t134 t46 t104 t76 t206 t189 t294 t5,,,negative,39
t200 t124 t210 t90 t22 t228 t210 t205 t285 t189 t28 t64 t9 t257 t96 t57 t250 t156 t66 t66 t244 t4 t206 t17 t272 t247 t232 t90 t186 t68 t31 t6 t22 t263 t187 t81 t78 t236 t193,,,negative,39
t189 t295 t276 t158 t253 t200 t37 t206 t31 t259 t182 t71 t295 t121 t265 t13 t69 t294 t107 t158 t192 t182 t34 t51 t34 t274 t7 t164 t26 t75 t66 t264 t164 t294 t91 t78 t175 t228 t107,,,negative,39
t15 t181 t114 t51 t287 t162 t169 t140 t297 t50 t283 t180 t288 t263 t287 t248 t82 t164 t219 t279 t72 t205 t266 t138 t48 t244 t269 t115 t46 t180 t71 t212 t247 t252 t71 t52 t11 t244 t145,,,negative,39
t198 t103 t177 t31 t191 t121 t214 t4 t266 t51 t276 t223 t198 t137 t12 t101 t257 t299 t62 t12 t166 t291 t125 t121 t247 t228 t271 t212 t79 t128 t175 t33 t51 t195 t46 t187 t93 t160 t220,,,negative,39
t272 t55 t16 t183 t273 t62 t239 t2 t249 t282 t89 t61 t58 t249 t207 t35 t46 t166 t125 t161 t271 t266 t291 t105 t13 t212 t28 t219 t276 t201 t48 t22 t45 t181 t70 t49 t101 t78 t272,,,negative,39
t128 t1 t57 t114 t134 t85 t106 t33 t56 t186 t44 t140 t103 t252 t77 t81 t223 t82 t51 t219 t239 t201 t3 t41 t67 t103 t248 t128 t96 t7 t192 t187 t43 t295 t137 t219 t40 t132 t192,,,negative,39
t121 t70 t94 t76 t137 t158 t116 t1 t252 t30 t66 t156 t48 t68 t123 t249 t183 t211 t283 t91 t276 t279 t61 t49 t116 t41 t134 t123 t253 t7 t28 t252 t156 t222 t201 t248 t119 t267 t73,,,negative,39
t151 t101 t49 t263 t13 t95 t30 t89 t160 t262 t102 t50 t211 t293 t62 t124 t149 t37 t17 t201 t9 t99 t41 t112 t108 t275 t186 t46 t275 t230 t73 t279 t52 t244 t221 t125 t37 t240 t207,,,negative,39
t264 t223 t195 t95 t39 t235 t69 t119 t11 t84 t122 t269 t6 t88 t274 t230 t33 t52 t273 t252 t264 t93 t1 t234 t297 t203 t286 t101 t257 t190 t185 t199 t294 t269 t66 t177 t152 t176 t207,,,negative,39
t26 t232 t143 t39 t143 t87 t269 t250 t96 t61 t90 t196 t122 t126 t15 t115 t244 t87 t59 t3 t220 t148 t31 t148 t253 t211 t121 t275 t3 t15 t262 t196 t148 t134 t15 t123 t28 t276 t123 t285,20.0,1.0,positive,40
t158 t232 t143 t184 t294 t62 t285 t194 t87 t11 t1 t148 t219 t195 t196 t122 t126 t15 t77 t264 t250 t30 t275 t89 t31 t295 t39 t122 t286 t234 t12 t169 t196 t15 t15 t289 t244 t276 t123 t285,20.0,1.0,positive,40
t199 t289 t235 t143 t39 t194 t87 t269 t250 t104 t90 t196 t122 t126 t15 t293 t234 t187 t12 t4 t263 t87 t59 t231 t266 t145 t75 t148 t31 t105 t50 t76 t218 t215 t63 t219 t195 t276 t123 t285,20.0,1.0,positive,40
t26 t235 t181 t87 t0 t116 t31 t58 t289 t120 t11 t196 t122 t126 t15 t29 t177 t3 t148 t219 t195 t196 t122 t126 t15 t77 t264 t250 t84 t87 t275 t230 t63 t77 t296 t31 t152 t276 t123 t285,20.0,1.0,positive,40
t199 t115 t232 t143 t282 t3 t43 t211 t247 t122 t96 t12 t267 t122 t285 t232 t181 t299 t87 t0 t116 t31 t3 t282 t282 t176 t66 t34 t252 t280 t285 t234 t12 t244 t71 t51 t122 t276 t123 t285,22.0,1.0,positive,40
t199 t115 t235 t143 t282 t176 t247 t291 t280 t285 t194 t87 t11 t1 t132 t291 t252 t77 t196 t250 t136 t212 t79 t196 t122 t126 t15 t214 t12 t228 t229 t263 t87 t275 t89 t31 t152 t276 t123 t285,21.0,1.0,positive,40
t158 t235 t80 t3 t87 t205 t161 t73 t5 t37 t125 t247 t250 t294 t77 t264 t250 t291 t150 t94 t79 t196 t15 t15 t29 t177 t3 t87 t59 t89 t31 t136 t63 t291 t77 t150 t195 t276 t123 t285,19.0,1.0,positive,40
t158 t232 t181 t87 t295 t31 t136 t103 t186 t15 t244 t273 t169 t218 t196 t122 t126 t15 t293 t104 t99 t96 t105 t184 t294 t62 t285 t222 t29 t196 t15 t15 t126 t160 t12 t12 t84 t276 t123 t285,23.0,1.0,positive,40
t158 t235 t143 t282 t3 t43 t211 t247 t98 t267 t3 t87 t295 t31 t148 t145 t43 t171 t120 t11 t196 t122 t126 t15 t136 t136 t212 t29 t96 t105 t187 t12 t161 t291 t99 t296 t263 t276 t123 t285,19.0,1.0,positive,40
t26 t232 t80 t143 t87 t0 t116 t31 t295 t184 t294 t62 t285 t122 t286 t234 t12 t169 t196 t122 t126 t15 t136 t234 t282 t84 t285 t120 t61 t122 t96 t105 t12 t12 t228 t229 t263 t276 t123 t285,20.0,1.0,positive,40
t253 t285 t37 t201 t77 t253 t20 t235 t218 t43 t290 t294 t58 t175 t286 t295 t107 t13 t16 t296 t28 t180 t158 t27 t164 t82 t107 t273 t254 t108 t195 t288 t71 t185 t201 t28 t239 t115 t286 t57,,,negative,40
