sample,mean_parse_height,num_parses,type,length
t159 t97 t43 t59 t81 t110 t177 t190 t190 t28 t1 t30 t141 t28 t79 t91 t45 t197 t175 t194 t83 t178 t2 t139 t12 t92 t171 t2 t80 t150 t149 t44 t21 t159,,,negative,34
t75 t105 t28 t37 t64 t30 t173 t181 t105 t40 t97 t132 t182 t112 t1 t131 t11 t171 t69 t141 t196 t27 t41 t155 t132 t175 t102 t27 t11 t155 t132 t175 t102 t153 t197,16.0,1.0,positive,35
t75 t105 t11 t174 t141 t155 t105 t192 t55 t43 t170 t59 t44 t97 t174 t141 t182 t27 t137 t53 t131 t162 t85 t141 t143 t115 t27 t41 t11 t183 t141 t175 t102 t112 t2,18.0,1.0,positive,35
t75 t105 t11 t173 t174 t141 t196 t112 t105 t155 t97 t11 t149 t159 t112 t155 t84 t155 t149 t141 t120 t25 t112 t101 t40 t97 t174 t141 t141 t147 t45 t141 t92 t168 t69,22.0,1.0,positive,35
t75 t105 t11 t11 t132 t196 t27 t28 t12 t97 t149 t175 t102 t27 t11 t155 t181 t27 t41 t155 t82 t53 t141 t146 t12 t140 t102 t34 t141 t38 t12 t140 t102 t57 t120,21.0,1.0,positive,35
t75 t105 t11 t97 t132 t196 t27 t40 t97 t149 t158 t81 t37 t64 t30 t140 t102 t27 t40 t155 t132 t146 t37 t43 t140 t64 t111 t75 t110 t54 t131 t44 t140 t102 t2,19.0,1.0,positive,35
t75 t105 t173 t149 t155 t53 t141 t114 t115 t27 t41 t173 t97 t132 t155 t27 t11 t155 t132 t38 t37 t43 t91 t59 t44 t140 t102 t159 t84 t173 t149 t141 t175 t102 t53,22.0,1.0,positive,35
t75 t105 t181 t1 t69 t141 t92 t27 t28 t12 t173 t155 t149 t159 t27 t84 t155 t132 t38 t150 t74 t120 t140 t102 t57 t28 t141 t38 t150 t64 t131 t185 t140 t102 t70,21.0,1.0,positive,35
t111 t104 t120 t27 t192 t12 t11 t149 t158 t81 t12 t140 t102 t27 t84 t97 t97 t155 t155 t132 t147 t79 t141 t147 t45 t141 t128 t45 t141 t146 t12 t140 t102 t153 t197,20.0,1.0,positive,35
t75 t104 t120 t27 t192 t150 t43 t194 t30 t97 t183 t141 t158 t81 t55 t43 t194 t131 t44 t140 t102 t27 t41 t155 t155 t132 t155 t70 t141 t175 t102 t101 t11 t97 t149,14.0,1.0,positive,35
t75 t105 t41 t97 t82 t27 t41 t155 t174 t141 t38 t55 t43 t140 t64 t75 t75 t110 t54 t30 t140 t102 t114 t190 t141 t196 t27 t41 t97 t174 t141 t175 t102 t112 t34,24.0,1.0,positive,35
t112 t196 t125 t97 t97 t85 t137 t147 t137 t125 t155 t11 t27 t85 t41 t12 t149 t146 t83 t35 t190 t53 t141 t41 t128 t79 t183 t139 t89 t34 t137 t54 t111 t146 t110,,,negative,35
t27 t97 t92 t128 t149 t147 t192 t173 t53 t21 t84 t112 t1 t132 t173 t143 t25 t150 t41 t11 t143 t11 t84 t84 t53 t128 t102 t170 t55 t149 t128 t40 t28 t153 t92,,,negative,35
t30 t158 t30 t128 t35 t82 t89 t25 t104 t132 t178 t80 t1 t85 t16 t175 t44 t44 t84 t55 t28 t64 t132 t158 t139 t2 t111 t146 t54 t197 t89 t80 t53 t97 t147,,,negative,35
t70 t19 t125 t1 t132 t120 t45 t79 t69 t28 t175 t85 t16 t120 t158 t102 t110 t24 t182 t158 t59 t30 t45 t111 t43 t112 t197 t11 t102 t59 t128 t101 t171 t168 t54,,,negative,35
t59 t79 t141 t175 t41 t55 t147 t28 t55 t80 t70 t70 t131 t91 t75 t149 t9 t114 t75 t155 t80 t74 t105 t81 t69 t161 t170 t64 t104 t19 t155 t55 t38 t97 t75,,,negative,35
t101 t59 t30 t24 t79 t158 t35 t12 t132 t112 t192 t190 t194 t161 t182 t70 t143 t132 t41 t159 t115 t104 t27 t41 t37 t137 t181 t79 t79 t89 t102 t37 t179 t19 t34,,,negative,35
t147 t79 t55 t41 t161 t190 t178 t75 t85 t137 t97 t37 t132 t140 t146 t16 t41 t35 t128 t143 t112 t75 t104 t102 t168 t171 t16 t19 t197 t35 t137 t132 t12 t112 t183,,,negative,35
t82 t102 t149 t41 t69 t150 t21 t21 t158 t55 t12 t110 t197 t168 t97 t174 t81 t185 t194 t81 t83 t115 t44 t174 t174 t30 t82 t74 t69 t132 t80 t147 t105 t38 t147,,,negative,35
t40 t27 t128 t175 t139 t150 t97 t84 t21 t75 t150 t171 t192 t175 t120 t9 t181 t57 t194 t182 t110 t57 t150 t132 t85 t59 t150 t102 t74 t84 t41 t159 t192 t171 t79,,,negative,35
t139 t178 t91 t139 t12 t54 t112 t105 t155 t53 t84 t54 t194 t55 t75 t41 t178 t28 t64 t79 t24 t53 t162 t190 t150 t162 t194 t182 t125 t179 t131 t110 t175 t153 t171,,,negative,35
t75 t104 t120 t112 t105 t174 t141 t92 t112 t27 t192 t55 t64 t30 t11 t155 t132 t147 t79 t141 t146 t12 t140 t102 t170 t25 t11 t155 t82 t1 t183 t97 t89 t141 t179 t153,17.0,1.0,positive,36
t75 t104 t170 t27 t28 t55 t131 t120 t11 t181 t70 t141 t38 t150 t43 t140 t43 t140 t43 t194 t75 t111 t35 t183 t139 t54 t74 t44 t140 t102 t178 t179 t21 t161 t1 t81,22.0,1.0,positive,36
t75 t104 t170 t112 t27 t11 t173 t183 t141 t158 t81 t37 t43 t140 t43 t170 t44 t173 t35 t183 t74 t185 t140 t102 t155 t84 t11 t97 t155 t149 t101 t70 t141 t101 t53 t141,19.0,1.0,positive,36
t75 t105 t97 t155 t174 t141 t101 t1 t69 t141 t120 t25 t27 t11 t155 t181 t27 t137 t101 t84 t11 t149 t141 t146 t12 t140 t102 t155 t40 t97 t174 t141 t141 t143 t115 t57,21.0,1.0,positive,36
t75 t105 t28 t12 t11 t155 t132 t147 t79 t141 t182 t27 t192 t12 t173 t174 t141 t175 t102 t105 t183 t141 t21 t112 t27 t192 t12 t97 t132 t38 t12 t140 t102 t57 t19 t69,14.0,1.0,positive,36
t75 t105 t40 t97 t181 t104 t120 t57 t131 t57 t147 t85 t141 t182 t112 t105 t149 t21 t27 t28 t150 t64 t30 t173 t132 t158 t9 t37 t59 t120 t140 t102 t53 t131 t97 t128,15.0,1.0,positive,36
t75 t105 t11 t11 t132 t182 t112 t105 t11 t155 t183 t141 t182 t112 t104 t120 t112 t112 t114 t190 t179 t57 t147 t104 t120 t27 t41 t173 t132 t38 t12 t140 t102 t53 t81 t69,19.0,1.0,positive,36
t75 t105 t97 t82 t27 t192 t12 t173 t149 t158 t81 t150 t43 t140 t43 t140 t64 t44 t173 t35 t183 t75 t111 t35 t54 t30 t140 t102 t57 t120 t141 t155 t70 t141 t92 t168,29.0,1.0,positive,36
t75 t105 t41 t155 t173 t173 t149 t155 t1 t179 t57 t128 t85 t141 t128 t79 t141 t196 t27 t192 t12 t97 t174 t141 t158 t81 t150 t64 t30 t140 t102 t104 t170 t57 t179 t153,18.0,1.0,positive,36
t75 t105 t192 t55 t74 t120 t155 t82 t27 t137 t114 t190 t141 t196 t27 t11 t97 t149 t175 t102 t27 t11 t173 t149 t38 t150 t43 t140 t64 t139 t54 t30 t140 t102 t114 t190,17.0,1.0,positive,36
t35 t111 t25 t139 t162 t192 t19 t64 t28 t125 t59 t162 t12 t92 t143 t177 t28 t131 t24 t81 t181 t150 t155 t125 t30 t183 t41 t182 t81 t11 t155 t159 t101 t64 t24 t21,,,negative,36
t91 t140 t43 t75 t59 t19 t177 t149 t21 t38 t92 t183 t190 t91 t174 t102 t185 t104 t84 t12 t143 t139 t131 t44 t25 t150 t43 t102 t64 t178 t19 t89 t120 t80 t182 t43,,,negative,36
t179 t128 t185 t30 t2 t110 t85 t168 t92 t114 t171 t1 t41 t74 t181 t55 t147 t40 t170 t2 t9 t183 t153 t38 t147 t125 t91 t84 t128 t82 t97 t101 t83 t132 t173 t125,,,negative,36
t27 t54 t196 t69 t79 t74 t45 t84 t110 t79 t197 t147 t137 t69 t25 t141 t111 t83 t149 t155 t54 t177 t92 t91 t162 t74 t101 t27 t174 t104 t41 t11 t153 t105 t89 t159,,,negative,36
t55 t158 t146 t132 t30 t194 t179 t57 t174 t70 t97 t147 t45 t79 t137 t115 t64 t84 t158 t69 t183 t35 t112 t171 t11 t24 t192 t85 t69 t168 t35 t16 t79 t150 t178 t174,,,negative,36
t115 t21 t30 t59 t41 t16 t79 t110 t196 t197 t92 t132 t161 t196 t112 t158 t83 t120 t128 t70 t112 t37 t43 t59 t101 t112 t132 t75 t120 t57 t40 t141 t178 t173 t83 t84,,,negative,36
t168 t185 t112 t162 t11 t19 t185 t59 t190 t179 t181 t44 t19 t114 t158 t16 t40 t9 t115 t149 t175 t24 t141 t194 t141 t89 t146 t2 t111 t137 t162 t128 t19 t25 t104 t159,,,negative,36
t143 t150 t178 t141 t41 t102 t125 t120 t139 t147 t91 t147 t12 t111 t140 t125 t159 t155 t83 t91 t159 t111 t2 t89 t9 t19 t105 t158 t147 t149 t162 t131 t55 t171 t2 t197,,,negative,36
t19 t35 t131 t27 t110 t114 t85 t128 t30 t89 t192 t194 t128 t149 t183 t101 t153 t79 t44 t79 t104 t159 t53 t182 t34 t141 t173 t27 t161 t1 t91 t16 t2 t171 t70 t38,,,negative,36
t149 t111 t59 t84 t162 t150 t74 t183 t114 t192 t150 t30 t9 t183 t140 t146 t192 t183 t28 t27 t147 t75 t41 t125 t137 t185 t1 t159 t59 t80 t54 t43 t59 t114 t178 t131,,,negative,36
t75 t105 t41 t155 t149 t196 t27 t84 t173 t181 t105 t28 t12 t155 t132 t196 t168 t69 t141 t38 t12 t140 t102 t27 t41 t173 t183 t141 t158 t9 t37 t59 t120 t140 t102 t114 t190,18.0,1.0,positive,37
t75 t105 t40 t97 t183 t141 t196 t27 t11 t155 t149 t158 t9 t150 t131 t170 t140 t102 t27 t11 t155 t97 t132 t147 t45 t141 t38 t150 t64 t30 t140 t102 t170 t25 t84 t155 t132,14.0,1.0,positive,37
t75 t105 t132 t143 t115 t112 t27 t84 t97 t82 t27 t137 t155 t192 t150 t64 t30 t155 t82 t27 t137 t153 t197 t141 t141 t146 t37 t43 t140 t64 t139 t183 t74 t44 t140 t102 t34,21.0,1.0,positive,37
t75 t105 t181 t27 t28 t12 t11 t174 t141 t175 t102 t34 t141 t143 t115 t27 t28 t55 t64 t30 t155 t149 t158 t9 t12 t140 t102 t27 t11 t155 t149 t158 t9 t12 t140 t102 t2,15.0,1.0,positive,37
t111 t104 t120 t27 t40 t173 t82 t70 t141 t146 t37 t74 t170 t140 t102 t104 t170 t27 t40 t155 t174 t141 t158 t81 t12 t140 t102 t112 t170 t25 t40 t155 t174 t141 t179 t183 t80,14.0,1.0,positive,37
t75 t105 t11 t155 t82 t104 t120 t112 t104 t170 t27 t137 t178 t69 t183 t54 t83 t183 t155 t38 t141 t182 t27 t11 t97 t132 t38 t12 t140 t102 t105 t149 t114 t115 t57 t179 t153,17.0,1.0,positive,37
t111 t105 t41 t155 t149 t196 t112 t27 t84 t173 t155 t11 t155 t82 t70 t141 t159 t27 t137 t34 t141 t101 t70 t141 t101 t104 t120 t168 t69 t141 t175 t102 t170 t25 t41 t11 t149,22.0,1.0,positive,37
t111 t105 t40 t173 t174 t141 t182 t27 t84 t155 t149 t158 t9 t37 t64 t30 t140 t102 t105 t149 t21 t27 t137 t27 t40 t155 t174 t141 t158 t81 t12 t140 t102 t2 t183 t54 t161,15.0,1.0,positive,37
t75 t105 t41 t97 t97 t149 t147 t45 t141 t182 t27 t137 t105 t40 t155 t149 t196 t27 t11 t11 t132 t146 t55 t64 t59 t44 t140 t102 t178 t131 t54 t161 t131 t57 t128 t178 t81,16.0,1.0,positive,37
t75 t105 t84 t11 t11 t149 t159 t27 t137 t155 t84 t173 t181 t27 t41 t97 t173 t132 t147 t45 t141 t175 t102 t143 t190 t141 t141 t182 t27 t28 t12 t11 t174 t141 t175 t102 t53,26.0,1.0,positive,37
t82 t114 t55 t153 t104 t125 t141 t2 t175 t102 t104 t27 t97 t37 t74 t183 t102 t27 t181 t37 t1 t161 t182 t55 t153 t21 t44 t185 t101 t55 t114 t192 t28 t185 t41 t12 t21,,,negative,37
t175 t38 t83 t57 t16 t196 t92 t146 t179 t110 t97 t182 t179 t45 t131 t171 t101 t81 t143 t140 t120 t2 t143 t40 t140 t85 t30 t70 t35 t181 t128 t132 t112 t54 t83 t40 t97,,,negative,37
t190 t1 t2 t55 t41 t128 t2 t110 t139 t54 t162 t38 t197 t137 t40 t131 t85 t175 t9 t125 t101 t177 t40 t141 t177 t91 t125 t84 t11 t2 t197 t64 t115 t153 t84 t143 t104,,,negative,37
t69 t89 t150 t168 t70 t75 t150 t137 t24 t70 t64 t55 t45 t110 t105 t80 t183 t114 t41 t25 t132 t114 t146 t181 t149 t146 t114 t120 t110 t179 t28 t139 t196 t21 t97 t104 t11,,,negative,37
t43 t112 t197 t196 t178 t44 t101 t102 t137 t141 t55 t83 t197 t105 t182 t44 t35 t147 t177 t101 t114 t168 t168 t9 t54 t44 t177 t112 t161 t175 t55 t40 t181 t137 t137 t16 t21,,,negative,37
t64 t182 t196 t9 t146 t102 t137 t80 t192 t132 t83 t40 t161 t30 t132 t28 t27 t70 t11 t82 t158 t110 t110 t75 t112 t141 t137 t105 t91 t120 t141 t170 t54 t150 t89 t158 t104,,,negative,37
t192 t175 t179 t1 t69 t69 t155 t132 t79 t150 t84 t101 t173 t11 t83 t12 t194 t181 t35 t112 t181 t155 t146 t85 t182 t85 t21 t54 t105 t1 t194 t105 t182 t168 t159 t149 t110,,,negative,37
t115 t28 t57 t9 t137 t102 t115 t97 t69 t41 t59 t35 t175 t155 t114 t196 t143 t41 t35 t168 t89 t147 t91 t147 t12 t185 t84 t181 t105 t177 t125 t196 t197 t44 t115 t168 t196,,,negative,37
t82 t196 t27 t75 t147 t168 t115 t132 t83 t54 t74 t35 t57 t70 t185 t161 t181 t132 t149 t75 t190 t74 t115 t75 t105 t25 t38 t132 t30 t55 t97 t141 t64 t168 t143 t112 t84,,,negative,37
t64 t11 t178 t80 t150 t185 t104 t12 t2 t70 t30 t110 t114 t82 t64 t79 t146 t146 t194 t196 t149 t24 t147 t55 t38 t54 t69 t28 t44 t173 t9 t153 t92 t34 t45 t40 t70,,,negative,37
t111 t105 t40 t173 t11 t132 t170 t25 t104 t120 t27 t40 t155 t149 t146 t55 t59 t120 t140 t102 t1 t69 t183 t54 t83 t141 t196 t27 t40 t97 t82 t70 t141 t146 t12 t140 t102 t53,21.0,1.0,positive,38
t111 t105 t97 t132 t155 t27 t11 t97 t155 t82 t70 t141 t128 t79 t141 t175 t102 t143 t190 t141 t21 t27 t84 t155 t132 t38 t37 t64 t74 t44 t140 t102 t105 t132 t114 t115 t57 t69,20.0,1.0,positive,38
t75 t105 t11 t173 t132 t196 t27 t40 t97 t82 t27 t192 t55 t43 t140 t64 t139 t183 t30 t97 t173 t183 t141 t147 t79 t141 t175 t102 t2 t141 t158 t9 t12 t140 t102 t27 t137 t34,24.0,1.0,positive,38
t75 t105 t28 t12 t155 t82 t27 t41 t155 t11 t149 t170 t25 t27 t84 t11 t181 t53 t141 t38 t12 t140 t102 t155 t84 t173 t181 t112 t2 t141 t141 t175 t102 t34 t141 t196 t112 t70,27.0,1.0,positive,38
t75 t105 t41 t11 t149 t182 t27 t41 t155 t82 t27 t11 t173 t132 t38 t55 t43 t91 t59 t44 t140 t102 t101 t192 t150 t59 t170 t97 t174 t141 t141 t146 t150 t64 t30 t140 t102 t70,21.0,1.0,positive,38
t75 t104 t170 t27 t41 t97 t132 t38 t12 t140 t102 t105 t181 t178 t183 t21 t140 t85 t141 t21 t27 t11 t97 t183 t141 t158 t9 t55 t64 t30 t140 t102 t112 t114 t190 t183 t11 t171,15.0,1.0,positive,38
t111 t105 t11 t155 t181 t1 t69 t141 t182 t27 t40 t97 t181 t70 t141 t158 t81 t37 t64 t59 t44 t140 t102 t105 t149 t21 t27 t40 t155 t132 t38 t55 t74 t120 t140 t102 t53 t69,15.0,1.0,positive,38
t75 t105 t183 t141 t92 t27 t84 t173 t11 t82 t105 t132 t21 t27 t192 t12 t155 t149 t158 t9 t150 t64 t30 t140 t102 t70 t69 t141 t101 t53 t141 t38 t55 t74 t120 t140 t102 t70,25.0,1.0,positive,38
t75 t105 t192 t12 t155 t132 t196 t27 t11 t97 t97 t183 t141 t170 t25 t112 t170 t25 t192 t12 t173 t132 t141 t175 t102 t27 t28 t37 t64 t30 t11 t149 t146 t12 t140 t102 t143 t190,17.0,1.0,positive,38
t111 t104 t120 t27 t28 t55 t43 t170 t30 t97 t181 t27 t192 t55 t64 t131 t185 t155 t132 t38 t37 t74 t120 t140 t102 t2 t141 t38 t12 t140 t102 t27 t84 t11 t132 t175 t102 t2,21.0,1.0,positive,38
t79 t92 t2 t140 t194 t168 t147 t80 t111 t55 t34 t147 t69 t104 t44 t2 t21 t64 t54 t69 t44 t40 t92 t27 t55 t28 t192 t120 t101 t9 t2 t175 t112 t168 t9 t84 t9 t9,,,negative,38
t92 t168 t84 t24 t83 t34 t27 t75 t38 t89 t59 t141 t146 t74 t140 t16 t16 t35 t159 t137 t131 t174 t69 t21 t104 t111 t74 t170 t104 t158 t192 t140 t105 t146 t110 t146 t54 t2,,,negative,38
t44 t143 t158 t55 t16 t115 t57 t92 t149 t192 t114 t196 t132 t146 t158 t97 t162 t91 t21 t34 t104 t28 t192 t57 t38 t27 t75 t181 t53 t97 t153 t44 t101 t158 t175 t74 t141 t115,,,negative,38
t59 t16 t41 t114 t35 t182 t21 t111 t79 t53 t120 t92 t110 t24 t179 t69 t89 t28 t141 t83 t2 t40 t114 t81 t150 t192 t84 t82 t112 t27 t82 t194 t111 t53 t9 t173 t128 t9,,,negative,38
t64 t140 t158 t55 t114 t170 t105 t161 t2 t24 t11 t171 t1 t128 t92 t91 t81 t82 t112 t170 t192 t141 t64 t141 t79 t82 t104 t64 t146 t112 t37 t57 t74 t179 t190 t74 t83 t153,,,negative,38
t35 t153 t150 t105 t162 t101 t54 t16 t30 t25 t102 t12 t125 t192 t45 t146 t168 t85 t12 t128 t54 t11 t34 t25 t132 t177 t105 t45 t64 t181 t146 t30 t9 t182 t21 t2 t24 t80,,,negative,38
t59 t102 t115 t115 t59 t89 t53 t115 t146 t53 t44 t139 t70 t101 t101 t181 t185 t30 t115 t153 t174 t104 t91 t150 t115 t110 t40 t27 t194 t43 t97 t143 t132 t59 t44 t110 t150 t9,,,negative,38
t55 t115 t35 t9 t12 t146 t155 t19 t168 t64 t181 t196 t70 t177 t146 t115 t174 t41 t161 t45 t161 t84 t74 t9 t132 t45 t102 t132 t69 t182 t25 t83 t105 t21 t179 t171 t19 t35,,,negative,38
t82 t150 t168 t40 t192 t162 t41 t173 t54 t70 t27 t80 t178 t143 t69 t175 t150 t74 t159 t153 t85 t143 t153 t101 t80 t69 t125 t197 t11 t74 t69 t35 t182 t168 t131 t153 t34 t143,,,negative,38
t12 t70 t179 t185 t64 t179 t83 t69 t185 t125 t89 t11 t75 t175 t24 t158 t21 t75 t197 t79 t162 t92 t43 t125 t131 t104 t194 t110 t114 t85 t111 t185 t114 t125 t53 t25 t114 t12,,,negative,38
t111 t105 t28 t55 t59 t170 t97 t174 t141 t182 t27 t28 t37 t43 t91 t59 t185 t173 t173 t97 t149 t147 t79 t141 t147 t45 t141 t175 t102 t104 t120 t27 t40 t97 t149 t175 t102 t70 t69,16.0,1.0,positive,39
t111 t105 t41 t173 t132 t196 t27 t41 t155 t132 t158 t9 t55 t64 t30 t140 t102 t178 t179 t21 t80 t104 t170 t112 t104 t170 t27 t40 t97 t149 t175 t102 t104 t120 t168 t183 t153 t69 t81,19.0,1.0,positive,39
t75 t105 t173 t132 t155 t27 t40 t155 t173 t11 t11 t181 t178 t69 t141 t170 t25 t1 t183 t183 t80 t141 t147 t79 t141 t147 t45 t141 t146 t37 t59 t170 t140 t102 t57 t19 t141 t21 t57,27.0,1.0,positive,39
t75 t105 t28 t37 t43 t170 t30 t173 t149 t196 t27 t40 t97 t181 t70 t141 t146 t37 t64 t74 t185 t140 t102 t27 t11 t173 t82 t27 t137 t153 t197 t141 t175 t102 t159 t192 t12 t173 t132,15.0,1.0,positive,39
t75 t105 t149 t21 t27 t11 t155 t181 t105 t155 t149 t128 t79 t141 t21 t112 t105 t149 t92 t57 t69 t179 t70 t161 t85 t141 t175 t102 t27 t192 t55 t64 t30 t155 t132 t175 t102 t143 t190,19.0,1.0,positive,39
t75 t105 t40 t97 t132 t182 t27 t41 t11 t97 t97 t155 t132 t155 t70 t141 t170 t25 t27 t137 t159 t40 t11 t149 t141 t120 t25 t1 t131 t21 t80 t104 t120 t57 t81 t141 t175 t102 t70,20.0,1.0,positive,39
t111 t105 t181 t70 t141 t92 t27 t40 t97 t181 t27 t192 t150 t43 t140 t43 t194 t139 t54 t131 t44 t155 t149 t175 t102 t143 t190 t141 t175 t102 t105 t41 t155 t149 t182 t168 t179 t173 t89,25.0,1.0,positive,39
t111 t104 t170 t27 t137 t104 t120 t27 t41 t155 t97 t174 t141 t147 t79 t141 t175 t102 t27 t40 t11 t149 t38 t55 t43 t194 t74 t185 t140 t102 t101 t40 t97 t132 t131 t21 t161 t1 t81,17.0,1.0,positive,39
t111 t105 t40 t155 t181 t27 t11 t97 t174 t141 t38 t12 t140 t102 t170 t25 t84 t155 t132 t141 t196 t27 t84 t97 t132 t158 t81 t150 t43 t194 t59 t44 t140 t102 t105 t132 t21 t168 t69,17.0,1.0,positive,39
t111 t105 t11 t155 t149 t196 t27 t40 t173 t149 t158 t9 t37 t43 t170 t30 t140 t102 t27 t28 t55 t43 t170 t30 t173 t155 t149 t159 t1 t183 t153 t141 t38 t55 t59 t120 t140 t102 t34,16.0,1.0,positive,39
t75 t131 t89 t162 t35 t185 t54 t162 t28 t194 t196 t158 t41 t170 t159 t40 t2 t192 t82 t177 t181 t170 t190 t44 t37 t12 t153 t128 t40 t192 t174 t141 t128 t45 t139 t112 t111 t28 t1,,,negative,39
t85 t147 t161 t178 t83 t75 t196 t70 t28 t185 t143 t111 t192 t131 t173 t74 t173 t83 t12 t82 t83 t64 t153 t40 t12 t168 t190 t111 t181 t120 t34 t69 t45 t74 t9 t35 t158 t183 t149,,,negative,39
t2 t82 t128 t97 t178 t185 t158 t170 t147 t101 t70 t85 t9 t82 t70 t115 t81 t1 t28 t173 t111 t85 t53 t175 t112 t54 t41 t194 t2 t190 t44 t158 t162 t181 t55 t44 t146 t30 t69,,,negative,39
t2 t2 t28 t45 t131 t19 t147 t183 t161 t149 t55 t174 t158 t114 t171 t69 t55 t149 t159 t159 t92 t175 t149 t155 t158 t161 t11 t155 t185 t158 t131 t105 t81 t168 t69 t84 t44 t24 t153,,,negative,39
t120 t91 t24 t89 t141 t104 t25 t30 t110 t9 t41 t190 t170 t92 t194 t175 t16 t89 t120 t194 t85 t54 t170 t28 t37 t105 t53 t161 t75 t83 t155 t79 t190 t196 t104 t12 t75 t140 t75,,,negative,39
t37 t79 t150 t161 t79 t190 t132 t2 t21 t92 t44 t190 t192 t111 t55 t185 t55 t171 t85 t115 t11 t55 t84 t102 t85 t115 t120 t177 t37 t91 t91 t115 t59 t112 t161 t143 t192 t21 t159,,,negative,39
t181 t85 t128 t161 t155 t173 t155 t102 t37 t197 t112 t82 t190 t171 t168 t59 t194 t69 t197 t170 t37 t25 t45 t40 t141 t197 t79 t179 t114 t150 t102 t171 t150 t140 t192 t21 t181 t37 t159,,,negative,39
t27 t81 t147 t28 t111 t25 t137 t181 t179 t190 t159 t9 t64 t44 t83 t114 t179 t16 t170 t114 t162 t140 t174 t158 t12 t55 t162 t59 t120 t74 t183 t111 t27 t101 t173 t185 t83 t81 t38,,,negative,39
t128 t146 t153 t168 t178 t174 t92 t30 t150 t69 t132 t162 t147 t178 t16 t43 t110 t178 t105 t79 t41 t70 t83 t21 t54 t1 t146 t81 t105 t115 t149 t30 t168 t83 t120 t173 t162 t24 t83,,,negative,39
t159 t54 t182 t132 t28 t153 t158 t115 t110 t153 t173 t190 t139 t64 t35 t64 t21 t155 t177 t182 t128 t83 t16 t37 t174 t97 t59 t139 t1 t64 t11 t101 t197 t85 t35 t197 t54 t101 t35,,,negative,39
t111 t105 t40 t97 t149 t196 t27 t28 t12 t11 t132 t175 t102 t27 t137 t159 t192 t37 t43 t140 t43 t170 t139 t54 t74 t185 t97 t82 t105 t84 t97 t132 t182 t27 t137 t70 t179 t183 t140 t141,17.0,1.0,positive,40
t111 t105 t82 t27 t137 t143 t190 t141 t21 t27 t84 t155 t11 t82 t112 t153 t24 t141 t155 t27 t84 t97 t149 t146 t150 t43 t140 t64 t139 t54 t74 t44 t140 t102 t153 t197 t141 t175 t102 t53,25.0,1.0,positive,40
t75 t104 t170 t27 t137 t1 t179 t57 t128 t105 t132 t92 t27 t137 t104 t120 t27 t28 t37 t59 t120 t155 t149 t38 t37 t64 t74 t44 t140 t102 t27 t137 t57 t19 t183 t173 t170 t141 t30 t81,22.0,1.0,positive,40
t75 t105 t84 t97 t132 t182 t27 t40 t155 t149 t146 t37 t43 t140 t64 t75 t111 t35 t183 t30 t140 t102 t27 t40 t155 t181 t104 t170 t168 t179 t183 t83 t141 t175 t102 t101 t28 t12 t97 t149,18.0,1.0,positive,40
t75 t105 t132 t143 t115 t27 t28 t150 t43 t91 t30 t11 t155 t132 t170 t25 t112 t155 t41 t155 t149 t141 t175 t102 t105 t192 t37 t43 t140 t64 t16 t11 t110 t183 t30 t11 t149 t182 t57 t69,19.0,1.0,positive,40
t75 t105 t28 t150 t59 t120 t11 t174 t141 t182 t112 t105 t181 t104 t170 t168 t69 t141 t92 t168 t183 t162 t105 t11 t173 t132 t182 t27 t192 t12 t97 t183 t141 t158 t81 t12 t140 t102 t53 t81,17.0,1.0,positive,40
t111 t104 t120 t27 t84 t97 t183 t141 t38 t12 t140 t102 t104 t170 t27 t28 t37 t43 t140 t43 t91 t139 t183 t30 t11 t149 t158 t9 t55 t59 t170 t140 t102 t27 t137 t153 t197 t183 t97 t128,20.0,1.0,positive,40
t111 t104 t120 t27 t84 t155 t149 t38 t150 t64 t74 t185 t140 t102 t104 t170 t27 t41 t97 t155 t132 t155 t105 t132 t143 t115 t27 t137 t112 t57 t120 t69 t141 t175 t102 t27 t137 t153 t24 t69,21.0,1.0,positive,40
t75 t105 t132 t92 t27 t192 t150 t43 t194 t74 t185 t97 t174 t141 t158 t9 t37 t59 t170 t140 t102 t105 t11 t97 t97 t149 t159 t112 t101 t84 t11 t132 t141 t182 t57 t131 t57 t147 t1 t81,18.0,1.0,positive,40
t111 t105 t11 t173 t183 t141 t182 t112 t27 t40 t173 t155 t149 t120 t25 t105 t192 t55 t43 t91 t59 t185 t173 t174 t141 t182 t168 t131 t162 t85 t141 t38 t37 t43 t170 t131 t44 t140 t102 t2,23.0,1.0,positive,40
t140 t21 t11 t115 t19 t53 t80 t84 t147 t196 t171 t45 t137 t12 t12 t150 t168 t128 t147 t181 t120 t183 t141 t97 t82 t175 t59 t173 t155 t25 t194 t175 t12 t21 t159 t45 t178 t143 t161 t85,,,negative,40
t102 t43 t43 t37 t35 t27 t175 t128 t91 t192 t70 t194 t196 t131 t101 t128 t30 t97 t59 t141 t120 t30 t170 t174 t82 t80 t2 t16 t177 t97 t79 t111 t159 t168 t159 t12 t55 t171 t177 t192,,,negative,40
t139 t24 t40 t175 t168 t70 t178 t24 t175 t197 t143 t197 t28 t149 t54 t40 t34 t44 t45 t114 t179 t84 t181 t28 t70 t178 t149 t64 t194 t19 t59 t24 t45 t140 t38 t173 t24 t104 t114 t132,,,negative,40
